Customer ID,Recency,Frequency,Monetary,R,F,M,Segment
12921.0,9,1534,35921.04,4,4,4,Loyal
12922.0,161,28,405.38,2,2,2,Champions
12923.0,64,62,789.87,3,3,2,At Risk
12924.0,88,74,2469.4,3,3,4,Loyal
12925.0,5,50,729.3299999999999,4,2,2,At Risk
12926.0,411,274,1548.46,1,4,3,Lost
12927.0,395,11,197.31,1,1,1,Champions
12928.0,35,179,4304.89,3,4,4,Loyal
12929.0,312,8,117.85,2,1,1,Champions
12930.0,78,25,415.8,3,2,2,At Risk
12931.0,22,218,92347.34,4,4,4,Loyal
12932.0,539,95,1698.56,1,3,3,Lost
12933.0,24,296,1687.03,4,4,3,Loyal
12934.0,737,2,181.65,1,1,1,Champions
12935.0,2,254,4243.86,4,4,4,Loyal
12936.0,17,62,1063.9,4,3,3,Loyal
12937.0,15,217,3097.61,4,4,4,Loyal
12938.0,26,9,114.14,4,1,1,At Risk
12939.0,64,86,25264.8,3,3,4,Loyal
12940.0,55,99,913.54,3,3,3,Lost
12941.0,724,27,377.49,1,2,2,Champions
12942.0,131,91,942.65,2,3,3,Lost
12943.0,558,25,496.5,1,2,2,Champions
12944.0,36,30,604.51,3,2,2,At Risk
12945.0,288,51,900.11,2,2,3,Lost
12946.0,437,20,324.45,1,1,1,Champions
12947.0,144,114,1908.03,2,3,3,Lost
12948.0,16,125,2317.43,4,3,4,Loyal
12949.0,31,715,15526.7,3,4,4,Loyal
12950.0,2,23,1843.0,4,2,3,At Risk
12951.0,9,194,3213.7200000000003,4,4,4,Loyal
12952.0,6,79,1387.79,4,3,3,Loyal
12953.0,10,48,828.8100000000001,4,2,2,At Risk
12954.0,639,10,162.45,1,1,1,Champions
12955.0,1,180,4757.16,4,4,4,Loyal
12956.0,306,42,521.89,2,2,2,Champions
12957.0,10,490,8706.97,4,4,4,Loyal
12958.0,400,57,539.49,1,3,2,Lost
12959.0,484,8,150.95,1,1,1,Champions
12960.0,414,70,1322.07,1,3,3,Lost
12961.0,379,40,211.99,2,2,1,Champions
12962.0,7,16,266.39,4,1,1,At Risk
12963.0,8,190,3601.59,4,4,4,Loyal
12964.0,437,26,132.24,1,2,1,Champions
12965.0,89,109,771.91,3,3,2,At Risk
12966.0,10,10,160.18,4,1,1,At Risk
12967.0,358,80,4306.92,2,3,4,Lost
12968.0,112,5,135.95,2,1,1,Champions
12969.0,603,5,122.45,1,1,1,Champions
12970.0,7,383,1524.97,4,4,3,Loyal
12971.0,4,425,15972.79,4,4,4,Loyal
12972.0,414,77,1161.2,1,3,3,Lost
12973.0,414,6,385.55,1,1,2,Champions
12974.0,198,32,408.95,2,2,2,Champions
12975.0,437,112,2100.09,1,3,3,Lost
12976.0,212,154,3156.38,2,4,4,Lost
12977.0,156,59,517.63,2,3,2,Lost
12978.0,385,163,2502.82,1,4,4,Lost
12979.0,729,56,517.7,1,3,2,Lost
12980.0,158,52,16245.78,2,2,4,Lost
12981.0,30,20,372.21999999999997,3,1,2,At Risk
12982.0,243,178,2744.81,2,4,4,Lost
12983.0,598,30,490.08000000000004,1,2,2,Champions
12984.0,19,4,97.5,4,1,1,At Risk
12985.0,1,76,1239.38,4,3,3,Loyal
12986.0,429,102,2729.84,1,3,4,Lost
12987.0,74,66,1312.21,3,3,3,Lost
12988.0,292,92,535.32,2,3,2,Lost
12989.0,3,97,13551.75,4,3,4,Loyal
12990.0,31,27,955.5,3,2,3,At Risk
12991.0,23,45,764.82,4,2,2,At Risk
12992.0,725,6,93.35000000000001,1,1,1,Champions
12993.0,23,76,1259.6299999999999,4,3,3,Loyal
12994.0,4,61,974.4200000000001,4,3,3,Loyal
12995.0,85,3,211.32,3,1,1,At Risk
12996.0,376,22,355.5,2,2,2,Champions
12997.0,22,107,2110.91,4,3,3,Loyal
12998.0,493,58,920.08,1,3,3,Lost
12999.0,196,28,455.88,2,2,2,Champions
13000.0,107,62,1032.5,2,3,3,Lost
13001.0,4,1026,24172.100000000002,4,4,4,Loyal
13002.0,318,23,414.13,2,2,2,Champions
13003.0,106,6,149.05,2,1,1,Champions
13004.0,12,815,11650.85,4,4,4,Loyal
13005.0,174,56,999.68,2,3,3,Lost
13006.0,56,4,81.57,3,1,1,At Risk
13007.0,580,11,175.25,1,1,1,Champions
13008.0,323,35,612.13,2,2,2,Champions
13009.0,673,4,234.0,1,1,1,Champions
13010.0,374,12,330.12,2,1,1,Champions
13011.0,372,6,101.10000000000001,2,1,1,Champions
13012.0,9,154,2972.83,4,4,4,Loyal
13013.0,1,554,12625.77,4,4,4,Loyal
13014.0,11,225,5381.08,4,4,4,Loyal
13015.0,53,349,6586.42,3,4,4,Loyal
13016.0,73,47,789.89,3,2,2,At Risk
13017.0,7,1,204.0,4,1,1,At Risk
13018.0,16,603,9763.16,4,4,4,Loyal
13019.0,379,55,1229.95,2,3,3,Lost
13020.0,563,39,618.96,1,2,2,Champions
13021.0,4,257,4887.24,4,4,4,Loyal
13022.0,430,5,65.3,1,1,1,Champions
13023.0,64,76,1449.03,3,3,3,Lost
13024.0,471,31,555.87,1,2,2,Champions
13025.0,732,13,323.39,1,1,1,Champions
13026.0,1,82,1733.08,4,3,3,Loyal
13027.0,114,86,17335.2,2,3,4,Lost
13028.0,23,45,661.3199999999999,4,2,2,At Risk
13029.0,31,17,1927.3,3,1,3,At Risk
13030.0,11,159,1227.22,4,4,3,Loyal
13031.0,407,435,3419.27,1,4,4,Lost
13032.0,52,212,2843.55,3,4,4,Loyal
13033.0,357,13,220.55,2,1,1,Champions
13034.0,55,55,922.68,3,3,3,Lost
13035.0,74,42,1364.2,3,2,3,At Risk
13036.0,685,6,307.1,1,1,1,Champions
13037.0,138,232,3914.9500000000003,2,4,4,Lost
13038.0,80,28,908.46,3,2,3,At Risk
13039.0,584,55,1010.73,1,3,3,Lost
13040.0,9,43,676.99,4,2,2,At Risk
13041.0,451,35,799.13,1,2,2,Champions
13042.0,598,199,1556.54,1,4,3,Lost
13043.0,273,13,516.42,2,1,2,Champions
13044.0,291,419,4853.9,2,4,4,Lost
13045.0,99,45,808.92,2,2,2,Champions
13046.0,31,56,949.25,3,3,3,Lost
13047.0,32,398,8795.16,3,4,4,Loyal
13048.0,14,268,4084.21,4,4,4,Loyal
13049.0,64,26,1408.24,3,2,3,At Risk
13050.0,15,1009,12344.53,4,4,4,Loyal
13051.0,579,4,155.8,1,1,1,Champions
13052.0,212,253,3168.53,2,4,4,Lost
13053.0,622,17,127.65,1,1,1,Champions
13055.0,78,154,2321.11,3,4,4,Loyal
13056.0,551,19,209.48,1,1,1,Champions
13057.0,530,41,722.09,1,2,2,Champions
13058.0,25,8,271.40000000000003,4,1,1,At Risk
13059.0,250,202,2303.17,2,4,3,Lost
13060.0,254,15,307.53,2,1,1,Champions
13061.0,72,10,248.61,3,1,1,At Risk
13062.0,191,11,346.98,2,1,1,Champions
13063.0,481,12,188.4,1,1,1,Champions
13064.0,13,94,1680.74,4,3,3,Loyal
13065.0,373,76,1260.91,2,3,3,Lost
13066.0,24,48,470.8,4,2,2,At Risk
13067.0,82,32,508.51,3,2,2,At Risk
13068.0,10,2,344.0,4,1,1,At Risk
13069.0,1,1116,9683.13,4,4,4,Loyal
13070.0,192,33,751.7,2,2,2,Champions
13071.0,612,12,129.22,1,1,1,Champions
13072.0,267,7,177.15,2,1,1,Champions
13073.0,411,27,418.08,1,2,2,Champions
13074.0,511,29,1378.74,1,2,3,Lost
13075.0,130,22,919.61,2,2,3,Lost
13076.0,458,9,135.4,1,1,1,Champions
13077.0,1,347,3064.67,4,4,4,Loyal
13078.0,3,801,29532.45,4,4,4,Loyal
13079.0,4,17,419.18,4,1,2,At Risk
13080.0,179,19,280.73,2,1,1,Champions
13081.0,12,2358,59205.15,4,4,4,Loyal
13082.0,126,129,7335.75,2,3,4,Lost
13083.0,4,22,395.43,4,2,2,At Risk
13084.0,492,2,122.39999999999999,1,1,1,Champions
13085.0,158,84,2433.28,2,3,4,Lost
13086.0,383,47,439.33000000000004,1,2,2,Champions
13087.0,726,15,313.64,1,1,1,Champions
13088.0,417,20,236.11,1,1,1,Champions
13089.0,3,3363,116737.86,4,4,4,Loyal
13090.0,9,283,14103.09,4,4,4,Loyal
13091.0,28,45,2321.82,3,2,4,Lost
13092.0,71,105,2140.28,3,3,3,Lost
13093.0,276,1050,54943.65,2,4,4,Lost
13094.0,21,32,2433.1200000000003,4,2,4,Loyal
13095.0,71,6,74.39999999999999,3,1,1,At Risk
13096.0,394,1,419.70000000000005,1,1,2,Champions
13097.0,33,1017,13389.22,3,4,4,Loyal
13098.0,1,572,28882.44,4,4,4,Loyal
13099.0,99,1,207.35999999999999,2,1,1,Champions
13101.0,234,51,695.4,2,2,2,Champions
13102.0,1,492,11696.92,4,4,4,Loyal
13103.0,40,33,709.64,3,2,2,At Risk
13104.0,3,30,1709.1,4,2,3,At Risk
13105.0,436,1,72.0,1,1,1,Champions
13106.0,133,16,603.46,2,1,2,Champions
13107.0,44,178,5253.07,3,4,4,Loyal
13108.0,373,45,1098.52,2,2,3,Lost
13109.0,60,70,1134.03,3,3,3,Lost
13110.0,31,252,2957.4700000000003,3,4,4,Loyal
13111.0,719,12,321.88000000000005,1,1,1,Champions
13112.0,541,2,20.6,1,1,1,Champions
13113.0,1,393,18625.73,4,4,4,Loyal
13114.0,731,16,234.38,1,1,1,Champions
13115.0,12,314,5494.7,4,4,4,Loyal
13116.0,138,30,501.14,2,2,2,Champions
13117.0,22,188,2643.81,4,4,4,Loyal
13118.0,20,148,2415.41,4,4,4,Loyal
13119.0,669,11,134.9,1,1,1,Champions
13120.0,239,1,30.599999999999998,2,1,1,Champions
13121.0,269,50,283.73,2,2,1,Champions
13122.0,94,55,922.39,3,3,3,Lost
13123.0,473,45,506.75,1,2,2,Champions
13124.0,90,298,4782.45,3,4,4,Loyal
13125.0,524,21,158.57,1,1,1,Champions
13126.0,5,251,3998.25,4,4,4,Loyal
13127.0,78,15,259.17,3,1,1,At Risk
13128.0,631,1,263.5,1,1,1,Champions
13129.0,452,11,233.25,1,1,1,Champions
13130.0,94,2,64.0,3,1,1,At Risk
13131.0,23,149,3313.77,4,4,4,Loyal
13132.0,262,3,77.3,2,1,1,Champions
13133.0,274,12,200.45000000000002,2,1,1,Champions
13134.0,86,121,2475.23,3,3,4,Loyal
13135.0,197,18,3371.45,2,1,4,Lost
13136.0,56,315,6274.56,3,4,4,Loyal
13137.0,11,1441,7712.7,4,4,4,Loyal
13138.0,22,99,1467.24,4,3,3,Loyal
13139.0,16,265,8202.98,4,4,4,Loyal
13140.0,108,122,1215.68,2,3,3,Lost
13141.0,85,425,7668.58,3,4,4,Loyal
13142.0,19,23,307.09,4,2,1,At Risk
13143.0,585,23,405.1,1,2,2,Champions
13144.0,333,6,135.35,2,1,1,Champions
13145.0,40,10,1423.52,3,1,3,At Risk
13146.0,26,17,228.91,4,1,1,At Risk
13147.0,10,4,712.8000000000001,4,1,2,At Risk
13148.0,29,793,8621.81,3,4,4,Loyal
13149.0,14,86,1676.06,4,3,3,Loyal
13150.0,484,8,449.96999999999997,1,1,2,Champions
13151.0,296,176,2580.7400000000002,2,4,4,Lost
13152.0,417,135,2146.38,1,3,3,Lost
13153.0,6,15,486.22,4,1,2,At Risk
13154.0,399,93,1624.84,1,3,3,Lost
13155.0,33,164,1750.18,3,4,3,Loyal
13156.0,385,104,1586.54,1,3,3,Lost
13157.0,49,251,5687.36,3,4,4,Loyal
13158.0,95,100,1508.18,3,3,3,Lost
13159.0,9,121,1437.85,4,3,3,Loyal
13160.0,22,4,91.8,4,1,1,At Risk
13161.0,313,34,478.88,2,2,2,Champions
13162.0,122,238,9275.49,2,4,4,Lost
13163.0,610,2,17.65,1,1,1,Champions
13164.0,569,10,372.2,1,1,2,Champions
13165.0,46,49,1451.16,3,2,3,At Risk
13166.0,283,69,884.18,2,3,2,Lost
13167.0,19,81,1125.15,4,3,3,Loyal
13168.0,36,180,1875.31,3,4,3,Loyal
13169.0,64,18,840.08,3,1,2,At Risk
13170.0,27,32,116.00999999999999,3,2,1,At Risk
13171.0,22,46,468.41,4,2,2,At Risk
13172.0,400,1,69.6,1,1,1,Champions
13173.0,4,250,2639.35,4,4,4,Loyal
13174.0,16,1132,9494.84,4,4,4,Loyal
13175.0,582,46,831.45,1,2,2,Champions
13176.0,46,72,492.84,3,3,2,At Risk
13177.0,65,30,512.2,3,2,2,At Risk
13178.0,26,687,14059.19,4,4,4,Loyal
13179.0,619,34,572.3100000000001,1,2,2,Champions
13180.0,607,4,86.10000000000001,1,1,1,Champions
13181.0,381,19,359.69,1,1,2,Champions
13182.0,45,11,121.18,3,1,1,At Risk
13183.0,8,156,7036.18,4,4,4,Loyal
13184.0,15,181,1701.29,4,4,3,Loyal
13185.0,268,1,71.4,2,1,1,Champions
13186.0,40,79,1575.89,3,3,3,Lost
13187.0,337,64,367.01,2,3,2,Lost
13188.0,11,2,114.60000000000001,4,1,1,At Risk
13189.0,19,29,260.68,4,2,1,At Risk
13190.0,544,17,570.66,1,1,2,Champions
13191.0,658,59,164.69,1,3,1,Champions
13192.0,95,162,2558.58,3,4,4,Loyal
13193.0,61,29,117.88,3,2,1,At Risk
13194.0,136,10,472.78,2,1,2,Champions
13195.0,414,52,172.38,1,2,1,Champions
13196.0,11,188,3068.84,4,4,4,Loyal
13197.0,610,19,373.01000000000005,1,1,2,Champions
13198.0,10,314,4974.2300000000005,4,4,4,Loyal
13199.0,4,207,16432.89,4,4,4,Loyal
13200.0,19,46,870.09,4,2,2,At Risk
13201.0,502,88,1240.6100000000001,1,3,3,Lost
13202.0,394,69,1580.3,1,3,3,Lost
13203.0,10,169,2648.25,4,4,4,Loyal
13204.0,731,57,966.6600000000001,1,3,3,Lost
13205.0,443,1,2803.2,1,1,4,Lost
13206.0,400,581,8377.32,1,4,4,Lost
13207.0,15,13,535.86,4,1,2,At Risk
13208.0,59,254,1988.5,3,4,3,Loyal
13209.0,30,366,8509.51,3,4,4,Loyal
13210.0,94,22,353.48,3,2,2,At Risk
13211.0,10,206,2729.32,4,4,4,Loyal
13212.0,20,142,788.08,4,3,2,At Risk
13213.0,57,204,3851.52,3,4,4,Loyal
13214.0,418,229,3264.23,1,4,4,Lost
13215.0,402,1,81.6,1,1,1,Champions
13216.0,268,5,333.74,2,1,1,Champions
13217.0,122,5,666.48,2,1,2,Champions
13218.0,127,5,62.63999999999999,2,1,1,Champions
13219.0,618,11,76.23,1,1,1,Champions
13220.0,78,53,1336.0900000000001,3,2,3,At Risk
13221.0,240,66,847.41,2,3,2,Lost
13222.0,577,1,88.5,1,1,1,Champions
13223.0,200,13,969.1200000000001,2,1,3,Champions
13224.0,60,108,2155.95,3,3,3,Lost
13225.0,3,125,16260.07,4,3,4,Loyal
13226.0,273,28,312.46,2,2,1,Champions
13227.0,202,9,257.7,2,1,1,Champions
13228.0,81,2,358.0,3,1,2,At Risk
13229.0,226,10,160.95,2,1,1,Champions
13230.0,4,1339,6360.78,4,4,4,Loyal
13232.0,13,207,1357.6,4,4,3,Loyal
13233.0,74,76,1176.46,3,3,3,Lost
13234.0,673,63,356.95,1,3,2,Lost
13235.0,212,58,1031.07,2,3,3,Lost
13236.0,25,36,744.85,4,2,2,At Risk
13237.0,388,24,643.0,1,2,2,Champions
13238.0,17,47,1006.63,4,2,3,At Risk
13239.0,262,94,1594.69,2,3,3,Lost
13240.0,96,231,1738.52,3,4,3,Loyal
13241.0,412,42,115.58,1,2,1,Champions
13242.0,112,35,699.4,2,2,2,Champions
13243.0,203,220,1278.04,2,4,3,Lost
13244.0,93,27,121.74000000000001,3,2,1,At Risk
13245.0,51,45,989.22,3,2,3,At Risk
13246.0,18,379,3387.43,4,4,4,Loyal
13247.0,18,25,501.12,4,2,2,At Risk
13248.0,125,26,465.68,2,2,2,Champions
13249.0,92,35,1608.93,3,2,3,At Risk
13250.0,461,20,256.04,1,1,1,Champions
13251.0,402,25,252.68,1,2,1,Champions
13252.0,394,19,399.3,1,1,2,Champions
13253.0,157,75,2951.11,2,3,4,Lost
13254.0,376,4,51.410000000000004,2,1,1,Champions
13255.0,9,32,904.46,4,2,3,At Risk
13256.0,14,1,0.0,4,1,1,At Risk
13257.0,436,7,149.75,1,1,1,Champions
13258.0,12,46,1035.18,4,2,3,At Risk
13259.0,62,324,1433.38,3,4,3,Loyal
13260.0,61,8,557.62,3,1,2,At Risk
13261.0,269,9,944.1,2,1,3,Champions
13262.0,263,50,573.45,2,2,2,Champions
13263.0,1,1920,8704.69,4,4,4,Loyal
13264.0,443,38,722.5600000000001,1,2,2,Champions
13265.0,53,91,2107.66,3,3,3,Lost
13266.0,11,307,6135.04,4,4,4,Loyal
13267.0,3,426,9758.26,4,4,4,Loyal
13268.0,18,440,3214.69,4,4,4,Loyal
13269.0,1,499,8891.7,4,4,4,Loyal
13270.0,366,2,1180.0,2,1,3,Champions
13271.0,37,96,217.38,3,3,1,At Risk
13272.0,31,15,276.56,3,1,1,At Risk
13273.0,113,16,138.98,2,1,1,Champions
13274.0,409,19,360.85,1,1,2,Champions
13275.0,384,50,241.66,1,2,1,Champions
13276.0,64,249,1939.26,3,4,3,Loyal
13277.0,16,23,523.3,4,2,2,At Risk
13278.0,41,108,1435.85,3,3,3,Lost
13279.0,78,9,137.75,3,1,1,At Risk
13280.0,122,210,2322.63,2,4,4,Lost
13281.0,439,22,350.85,1,2,2,Champions
13282.0,18,51,1313.19,4,2,3,At Risk
13283.0,60,20,373.36,3,1,2,At Risk
13284.0,331,13,201.19,2,1,1,Champions
13285.0,23,231,3364.59,4,4,4,Loyal
13286.0,600,49,734.91,1,2,2,Champions
13287.0,603,53,781.59,1,2,2,Champions
13288.0,443,10,927.61,1,1,3,Champions
13289.0,724,16,307.95,1,1,1,Champions
13290.0,438,1,208.63,1,1,1,Champions
13291.0,156,328,3320.84,2,4,4,Lost
13292.0,39,59,994.51,3,3,3,Lost
13293.0,392,72,1192.94,1,3,3,Lost
13294.0,190,102,1689.53,2,3,3,Lost
13295.0,360,67,1101.97,2,3,3,Lost
13296.0,137,53,792.51,2,2,2,Champions
13297.0,8,123,4368.62,4,3,4,Loyal
13298.0,1,2,360.0,4,1,2,At Risk
13299.0,268,62,1218.7,2,3,3,Lost
13300.0,169,55,1285.51,2,3,3,Lost
13301.0,104,81,618.09,2,3,2,Lost
13302.0,155,3,159.2,2,1,1,Champions
13303.0,400,4,61.72,1,1,1,Champions
13304.0,351,78,1217.99,2,3,3,Lost
13305.0,4,206,3754.71,4,4,4,Loyal
13306.0,430,4,53.65,1,1,1,Champions
13307.0,120,15,273.34,2,1,1,Champions
13308.0,23,71,1670.3700000000001,4,3,3,Loyal
13309.0,7,130,1706.3700000000001,4,3,3,Loyal
13310.0,28,95,1541.2,3,3,3,Lost
13311.0,4,26,598.57,4,2,2,At Risk
13312.0,451,5,124.75,1,1,1,Champions
13313.0,22,187,3445.32,4,4,4,Loyal
13314.0,2,62,775.94,4,3,2,At Risk
13315.0,689,22,310.26,1,2,1,Champions
13316.0,37,175,13191.57,3,4,4,Loyal
13317.0,66,344,6486.091,3,4,4,Loyal
13318.0,1,20,640.76,4,1,2,At Risk
13319.0,5,955,22082.5,4,4,4,Loyal
13320.0,78,150,2228.1,3,4,3,Loyal
13321.0,72,11,567.36,3,1,2,At Risk
13322.0,17,25,199.48000000000002,4,2,1,At Risk
13323.0,3,21,787.85,4,1,2,At Risk
13324.0,36,132,10513.47,3,3,4,Loyal
13325.0,82,12,675.3,3,1,2,At Risk
13326.0,432,13,281.76,1,1,1,Champions
13327.0,39,342,9879.48,3,4,4,Loyal
13328.0,316,17,1308.48,2,1,3,Champions
13329.0,32,125,5112.97,3,3,4,Loyal
13330.0,93,118,2806.18,3,3,4,Loyal
13331.0,402,12,262.4,1,1,1,Champions
13332.0,14,21,350.9,4,1,2,At Risk
13333.0,411,55,1015.74,1,3,3,Lost
13334.0,82,480,6263.75,3,4,4,Loyal
13336.0,77,51,795.12,3,2,2,At Risk
13337.0,546,87,1575.26,1,3,3,Lost
13338.0,158,128,2445.62,2,3,4,Lost
13339.0,201,54,860.12,2,3,2,Lost
13340.0,45,215,22100.56,3,4,4,Loyal
13341.0,261,42,775.85,2,2,2,Champions
13343.0,178,19,353.43,2,1,2,Champions
13344.0,68,119,2543.72,3,3,4,Loyal
13345.0,288,20,389.5,2,1,2,Champions
13346.0,463,6,299.4,1,1,1,Champions
13347.0,70,8,341.36,3,1,1,At Risk
13348.0,64,14,233.76,3,1,1,At Risk
13349.0,11,16,247.32,4,1,1,At Risk
13350.0,16,40,979.12,4,2,3,At Risk
13351.0,66,16,373.94,3,1,2,At Risk
13352.0,60,24,397.97999999999996,3,2,2,At Risk
13354.0,71,51,743.53,3,2,2,At Risk
13355.0,122,32,674.7,2,2,2,Champions
13356.0,80,42,768.24,3,2,2,At Risk
13357.0,257,399,3838.36,2,4,4,Lost
13358.0,269,29,439.03,2,2,2,Champions
13359.0,64,56,1043.31,3,3,3,Lost
13360.0,432,66,1553.65,1,3,3,Lost
13361.0,472,34,1450.5,1,2,3,Lost
13362.0,9,298,5394.07,4,4,4,Loyal
13363.0,18,102,1723.86,4,3,3,Loyal
13364.0,71,10,134.95999999999998,3,1,1,At Risk
13365.0,34,128,2225.37,3,3,3,Lost
13366.0,50,1,56.160000000000004,3,1,1,At Risk
13367.0,432,20,510.20000000000005,1,1,2,Champions
13368.0,257,52,1121.5,2,2,3,Lost
13369.0,366,28,616.5600000000001,2,2,2,Champions
13370.0,372,78,1509.74,2,3,3,Lost
13371.0,505,92,2297.66,1,3,3,Lost
13372.0,90,23,378.64,3,2,2,At Risk
13373.0,61,358,7587.1900000000005,3,4,4,Loyal
13374.0,415,17,422.8,1,1,2,Champions
13375.0,89,71,1792.23,3,3,3,Lost
13376.0,99,53,1019.76,2,2,3,Lost
13377.0,397,78,1552.88,1,3,3,Lost
13379.0,26,97,572.56,4,3,2,At Risk
13380.0,433,3,62.4,1,1,1,Champions
13381.0,32,356,8224.37,3,4,4,Loyal
13382.0,281,86,1387.58,2,3,3,Lost
13383.0,544,1,305.28000000000003,1,1,1,Champions
13384.0,31,264,6680.83,3,4,4,Loyal
13385.0,330,35,534.57,2,2,2,Champions
13386.0,414,31,835.46,1,2,2,Champions
13387.0,417,73,189.44,1,3,1,Champions
13388.0,131,69,1185.65,2,3,3,Lost
13389.0,11,51,797.96,4,2,2,At Risk
13390.0,75,13,544.08,3,1,2,At Risk
13391.0,204,1,59.8,2,1,1,Champions
13392.0,677,8,91.14,1,1,1,Champions
13393.0,584,69,1131.45,1,3,3,Lost
13394.0,2,409,6621.7,4,4,4,Loyal
13395.0,185,81,1180.23,2,3,3,Lost
13396.0,29,43,1360.99,3,2,3,At Risk
13397.0,73,89,3191.87,3,3,4,Loyal
13398.0,192,39,670.34,2,2,2,Champions
13399.0,464,15,275.4,1,1,1,Champions
13400.0,583,23,310.83,1,2,1,Champions
13402.0,127,96,1535.13,2,3,3,Lost
13403.0,18,9,229.5,4,1,1,At Risk
13404.0,1,11,252.49,4,1,1,At Risk
13405.0,74,43,1213.811,3,2,3,At Risk
13406.0,427,9,568.92,1,1,2,Champions
13407.0,579,85,2244.7,1,3,3,Lost
13408.0,2,840,51733.462,4,4,4,Loyal
13410.0,24,50,2201.96,4,2,3,At Risk
13411.0,107,18,213.55,2,1,1,Champions
13412.0,620,34,487.34999999999997,1,2,2,Champions
13413.0,640,43,429.44,1,2,2,Champions
13414.0,134,55,2494.14,2,3,4,Lost
13415.0,473,104,800.67,1,3,2,Lost
13416.0,44,26,940.8000000000001,3,2,3,At Risk
13417.0,5,77,1669.49,4,3,3,Loyal
13418.0,12,563,12233.6,4,4,4,Loyal
13419.0,64,16,221.06,3,1,1,At Risk
13420.0,150,8,159.85,2,1,1,Champions
13421.0,40,272,4103.12,3,4,4,Loyal
13422.0,64,127,2626.3,3,3,4,Loyal
13423.0,429,12,217.03,1,1,1,Champions
13424.0,450,40,572.77,1,2,2,Champions
13425.0,108,178,3403.63,2,4,4,Lost
13426.0,1,343,8167.38,4,4,4,Loyal
13427.0,19,52,1006.53,4,2,3,At Risk
13428.0,10,144,499.98,4,4,2,Loyal
13429.0,11,67,1006.8,4,3,3,Loyal
13430.0,19,49,679.45,4,2,2,At Risk
13431.0,67,129,3316.24,3,3,4,Loyal
13432.0,571,111,439.1,1,3,2,Lost
13433.0,501,24,658.3199999999999,1,2,2,Champions
13434.0,74,35,1666.8600000000001,3,2,3,At Risk
13435.0,5,152,4475.2300000000005,4,4,4,Loyal
13436.0,2,12,196.89,4,1,1,At Risk
13437.0,14,167,3408.06,4,4,4,Loyal
13438.0,547,1,46.5,1,1,1,Champions
13439.0,255,167,986.61,2,4,3,Lost
13440.0,423,59,1295.25,1,3,3,Lost
13441.0,92,38,720.9,3,2,2,At Risk
13442.0,667,38,419.87,1,2,2,Champions
13443.0,449,204,1280.16,1,4,3,Lost
13444.0,374,58,631.6800000000001,2,3,2,Lost
13445.0,626,7,241.89999999999998,1,1,1,Champions
13446.0,430,192,3881.89,1,4,4,Lost
13447.0,23,59,1129.14,4,3,3,Loyal
13448.0,17,558,9240.87,4,4,4,Loyal
13449.0,24,19,291.88,4,1,1,At Risk
13450.0,27,147,4120.04,3,4,4,Loyal
13451.0,26,1042,7190.92,4,4,4,Loyal
13452.0,259,3,729.8,2,1,2,Champions
13453.0,166,40,781.6899999999999,2,2,2,Champions
13454.0,641,23,219.87,1,2,1,Champions
13455.0,25,144,2905.93,4,4,4,Loyal
13456.0,18,63,1766.72,4,3,3,Loyal
13457.0,689,9,148.22,1,1,1,Champions
13458.0,7,485,11959.27,4,4,4,Loyal
13459.0,625,73,1160.4099999999999,1,3,3,Lost
13460.0,29,17,183.44,3,1,1,At Risk
13461.0,39,62,4160.0,3,3,4,Loyal
13462.0,253,71,1153.85,2,3,3,Lost
13464.0,58,151,3097.64,3,4,4,Loyal
13465.0,446,34,931.12,1,2,3,Lost
13466.0,184,55,1013.35,2,3,3,Lost
13467.0,11,99,1083.71,4,3,3,Loyal
13468.0,2,728,13390.51,4,4,4,Loyal
13469.0,653,6,82.4,1,1,1,Champions
13470.0,99,10,165.0,2,1,1,Champions
13471.0,1,260,2531.58,4,4,4,Loyal
13472.0,464,28,592.24,1,2,2,Champions
13473.0,61,70,2657.7599999999998,3,3,4,Loyal
13474.0,236,130,663.79,2,3,2,Lost
13475.0,191,86,1431.78,2,3,3,Lost
13476.0,179,106,2061.4700000000003,2,3,3,Lost
13477.0,38,158,2834.17,3,4,4,Loyal
13478.0,469,125,2215.78,1,3,3,Lost
13479.0,201,53,851.37,2,2,2,Champions
13480.0,417,41,627.82,1,2,2,Champions
13481.0,46,224,3830.84,3,4,4,Loyal
13482.0,232,20,336.09,2,1,1,Champions
13483.0,66,10,140.34,3,1,1,At Risk
13484.0,241,39,790.72,2,2,2,Champions
13485.0,233,158,3019.2200000000003,2,4,4,Lost
13486.0,78,69,1122.41,3,3,3,Lost
13487.0,58,49,846.87,3,2,2,At Risk
13488.0,17,724,15587.88,4,4,4,Loyal
13489.0,105,14,449.52,2,1,2,Champions
13490.0,654,8,154.25,1,1,1,Champions
13491.0,52,268,4566.56,3,4,4,Loyal
13492.0,136,50,1269.84,2,2,3,Lost
13493.0,275,8,618.63,2,1,2,Champions
13494.0,312,18,316.26000000000005,2,1,1,Champions
13495.0,8,147,5374.26,4,4,4,Loyal
13496.0,11,35,653.33,4,2,2,At Risk
13497.0,283,67,1320.33,2,3,3,Lost
13498.0,730,17,327.38,1,1,1,Champions
13499.0,18,42,1159.11,4,2,3,At Risk
13500.0,23,85,1466.3,4,3,3,Loyal
13501.0,288,114,2885.11,2,3,4,Lost
13502.0,17,33,780.5,4,2,2,At Risk
