Customer ID,Recency,Frequency,Monetary,Customer_Age,Customer_Lifespan_Years,CLV,Churn_Prediction_Rate,CLV_segment,Churn_Risk,Customer_Segment
12608.0,405,16,415.79,404,1.106849315068493,460.22,59.215755,Silver,Medium Risk,Silver-Medium Risk
12609.0,78,175,3435.86,718,1.9671232876712328,6758.76,,Platinum,High Risk,Platinum-High Risk
12610.0,23,106,2099.54,125,0.3424657534246575,719.02,24.333153,Silver,Low Risk,Silver-Low Risk
12611.0,52,65,1193.32,51,0.13972602739726028,166.74,30.607887,Bronze,Low Risk,Bronze-Low Risk
12612.0,74,19,704.0400000000001,73,0.2,140.81,,Bronze,High Risk,Bronze-High Risk
12613.0,57,327,6835.07,724,1.9835616438356165,13557.78,,Platinum,High Risk,Platinum-High Risk
12614.0,278,20,315.6,277,0.7589041095890411,239.51,,Bronze,High Risk,Bronze-High Risk
12615.0,2,270,5740.98,630,1.726027397260274,9909.09,,Platinum,High Risk,Platinum-High Risk
12616.0,95,54,1131.1,388,1.063013698630137,1202.37,,Gold,High Risk,Gold-High Risk
12617.0,29,42,355.53,28,0.07671232876712329,27.27,,Bronze,High Risk,Bronze-High Risk
12618.0,22,11,177.31,21,0.057534246575342465,10.2,68.446175,Bronze,Medium Risk,Bronze-Medium Risk
12619.0,16,100,3781.38,559,1.5315068493150685,5791.21,13.563921,Platinum,Low Risk,Platinum-Low Risk
12620.0,15,92,1339.41,204,0.5589041095890411,748.6,13.161443,Silver,Low Risk,Silver-Low Risk
12621.0,2,770,24775.81,668,1.83013698630137,45343.13,,Platinum,High Risk,Platinum-High Risk
12622.0,232,11,180.1,231,0.6328767123287671,113.98,,Bronze,High Risk,Bronze-High Risk
12623.0,276,174,3747.84,696,1.906849315068493,7146.57,8.0732565,Platinum,Low Risk,Platinum-Low Risk
12624.0,106,38,641.13,177,0.4849315068493151,310.9,,Silver,High Risk,Silver-High Risk
12625.0,212,183,5164.88,596,1.632876712328767,8433.61,,Platinum,High Risk,Platinum-High Risk
12626.0,23,294,6620.48,326,0.8931506849315068,5913.09,,Platinum,High Risk,Platinum-High Risk
12627.0,11,230,4478.53,139,0.38082191780821917,1705.52,4.9164066,Gold,Low Risk,Gold-Low Risk
12628.0,4,41,786.46,64,0.17534246575342466,137.9,,Bronze,High Risk,Bronze-High Risk
12629.0,386,45,1558.22,422,1.1561643835616437,1801.56,51.2398,Gold,Low Risk,Gold-Low Risk
12630.0,10,64,1270.88,43,0.1178082191780822,149.72,30.5119,Bronze,Low Risk,Bronze-Low Risk
12631.0,57,183,3481.57,692,1.895890410958904,6600.68,9.587594,Platinum,Low Risk,Platinum-Low Risk
12632.0,521,35,804.88,564,1.5452054794520549,1243.7,38.232296,Gold,Low Risk,Gold-Low Risk
12633.0,59,306,5678.16,525,1.4383561643835616,8167.22,3.12097,Platinum,Low Risk,Platinum-Low Risk
12634.0,536,20,490.0,547,1.4986301369863013,734.33,57.449078,Silver,Medium Risk,Silver-Medium Risk
12635.0,90,179,2930.41,456,1.2493150684931507,3661.01,,Platinum,High Risk,Platinum-High Risk
12636.0,739,1,141.0,738,2.021917808219178,285.09,92.73897,Bronze,High Risk,Bronze-High Risk
12637.0,67,635,8340.31,542,1.484931506849315,12384.79,,Platinum,High Risk,Platinum-High Risk
12638.0,33,48,921.49,639,1.7506849315068493,1613.24,,Gold,High Risk,Gold-High Risk
12639.0,239,64,1312.37,627,1.7178082191780821,2254.4,,Gold,High Risk,Gold-High Risk
12640.0,24,53,1174.58,81,0.2219178082191781,260.66,20.831545,Bronze,Low Risk,Bronze-Low Risk
12641.0,115,10,185.9,114,0.31232876712328766,58.06,67.88725,Bronze,Medium Risk,Bronze-Medium Risk
12642.0,25,47,1013.26,107,0.29315068493150687,297.04,,Silver,High Risk,Silver-High Risk
12643.0,128,52,8350.42,610,1.6712328767123288,13955.5,16.04163,Platinum,Low Risk,Platinum-Low Risk
12644.0,130,111,1918.49,693,1.8986301369863015,3642.5,,Platinum,High Risk,Platinum-High Risk
12645.0,34,160,3539.3,668,1.83013698630137,6477.4,,Platinum,High Risk,Platinum-High Risk
12646.0,5,45,1346.97,48,0.13150684931506848,177.14,,Bronze,High Risk,Bronze-High Risk
12647.0,22,556,17924.35,694,1.9013698630136986,34080.82,2.859769,Platinum,Low Risk,Platinum-Low Risk
12648.0,155,65,1112.0,700,1.917808219178082,2132.6,29.592953,Gold,Low Risk,Gold-Low Risk
12649.0,107,118,2294.65,695,1.904109589041096,4369.27,16.770367,Platinum,Low Risk,Platinum-Low Risk
12650.0,3,20,314.44,2,0.005479452054794521,1.72,,Bronze,High Risk,Bronze-High Risk
12651.0,335,30,377.75,464,1.2712328767123289,480.21,,Silver,High Risk,Silver-High Risk
12652.0,331,51,1017.03,433,1.1863013698630136,1206.5,35.101162,Gold,Low Risk,Gold-Low Risk
12653.0,149,86,4160.83,526,1.441095890410959,5996.16,,Platinum,High Risk,Platinum-High Risk
12654.0,11,38,601.98,294,0.8054794520547945,484.88,44.27675,Silver,Low Risk,Silver-Low Risk
12655.0,424,16,261.35,423,1.158904109589041,302.88,53.080524,Silver,Low Risk,Silver-Low Risk
12656.0,17,247,6407.83,562,1.5397260273972602,9866.3,,Platinum,High Risk,Platinum-High Risk
12657.0,11,47,1643.18,78,0.2136986301369863,351.15,,Silver,High Risk,Silver-High Risk
12658.0,19,36,686.05,18,0.049315068493150684,33.83,,Bronze,High Risk,Bronze-High Risk
12659.0,30,5,91.68,29,0.07945205479452055,7.28,,Bronze,High Risk,Bronze-High Risk
12660.0,11,13,245.1,10,0.0273972602739726,6.72,44.632694,Bronze,Low Risk,Bronze-Low Risk
12661.0,436,11,162.0,435,1.1917808219178083,193.07,64.598854,Bronze,Medium Risk,Bronze-Medium Risk
12662.0,1,406,6988.02,617,1.6904109589041096,11812.63,,Platinum,High Risk,Platinum-High Risk
12663.0,625,10,239.4,667,1.8273972602739725,437.48,63.935734,Silver,Medium Risk,Silver-Medium Risk
12664.0,8,45,6070.04,726,1.989041095890411,12073.56,31.680489,Platinum,Low Risk,Platinum-Low Risk
12665.0,325,17,313.6,668,1.83013698630137,573.93,,Silver,High Risk,Silver-High Risk
12666.0,394,31,1248.42,393,1.0767123287671232,1344.19,35.85853,Gold,Low Risk,Gold-Low Risk
12667.0,58,33,620.13,57,0.15616438356164383,96.84,39.63686,Bronze,Low Risk,Bronze-Low Risk
12668.0,12,539,11444.68,676,1.8520547945205479,21196.17,3.12097,Platinum,Low Risk,Platinum-Low Risk
12669.0,151,101,2744.0299999999997,256,0.7013698630136986,1924.58,,Gold,High Risk,Gold-High Risk
12670.0,10,115,3760.29,666,1.8246575342465754,6861.24,3.9783483,Platinum,Low Risk,Platinum-Low Risk
12671.0,606,45,2622.481,605,1.6575342465753424,4346.85,31.055836,Platinum,Low Risk,Platinum-Low Risk
12672.0,330,22,437.05,595,1.63013698630137,712.45,,Silver,High Risk,Silver-High Risk
12673.0,5,74,1230.02,401,1.0986301369863014,1351.34,,Gold,High Risk,Gold-High Risk
12674.0,39,83,1970.6,207,0.5671232876712329,1117.57,,Gold,High Risk,Gold-High Risk
12675.0,554,113,958.5,577,1.5808219178082192,1515.22,25.074287,Gold,Low Risk,Gold-Low Risk
12676.0,25,107,2843.09,482,1.3205479452054794,3754.44,20.768265,Platinum,Low Risk,Platinum-Low Risk
12677.0,555,21,395.1,665,1.821917808219178,719.84,42.317684,Silver,Low Risk,Silver-Low Risk
12678.0,42,376,34281.18,700,1.917808219178082,65744.73,,Platinum,High Risk,Platinum-High Risk
12679.0,59,48,1113.02,283,0.7753424657534247,862.97,15.427769,Silver,Low Risk,Silver-Low Risk
12680.0,1,53,880.81,112,0.30684931506849317,270.28,,Bronze,High Risk,Bronze-High Risk
12681.0,15,1465,30868.28,725,1.9863013698630136,61313.71,,Platinum,High Risk,Platinum-High Risk
12682.0,4,1039,24033.91,738,2.021917808219178,48594.59,,Platinum,High Risk,Platinum-High Risk
12683.0,4,541,12696.78,725,1.9863013698630136,25219.63,1.7953309,Platinum,Low Risk,Platinum-Low Risk
12684.0,8,105,2283.63,212,0.5808219178082191,1326.38,,Gold,High Risk,Gold-High Risk
12685.0,28,157,2863.08,93,0.2547945205479452,729.5,,Silver,High Risk,Silver-High Risk
12686.0,372,14,178.28,371,1.0164383561643835,181.21,41.00389,Bronze,Low Risk,Bronze-Low Risk
12687.0,481,126,2138.91,480,1.3150684931506849,2812.81,32.030704,Gold,Low Risk,Gold-Low Risk
12688.0,114,171,4873.8099999999995,113,0.3095890410958904,1508.88,,Gold,High Risk,Gold-High Risk
12689.0,26,72,1247.61,127,0.34794520547945207,434.1,,Silver,High Risk,Silver-High Risk
12690.0,206,16,389.01,205,0.5616438356164384,218.49,,Bronze,High Risk,Bronze-High Risk
12691.0,28,39,1170.4,420,1.1506849315068493,1346.76,17.705227,Gold,Low Risk,Gold-Low Risk
12692.0,637,13,110.95,636,1.7424657534246575,193.33,55.07593,Bronze,Medium Risk,Bronze-Medium Risk
12693.0,127,79,1703.02,521,1.4273972602739726,2430.89,30.461243,Gold,Low Risk,Gold-Low Risk
12694.0,70,83,1843.35,420,1.1506849315068493,2121.12,,Gold,High Risk,Gold-High Risk
12695.0,7,59,1407.1200000000001,664,1.819178082191781,2559.8,,Gold,High Risk,Gold-High Risk
12696.0,435,49,851.91,508,1.3917808219178083,1185.67,39.3104,Gold,Low Risk,Gold-Low Risk
12697.0,29,41,957.59,168,0.4602739726027397,440.75,,Silver,High Risk,Silver-High Risk
12698.0,590,16,339.75,589,1.6136986301369862,548.25,66.15776,Silver,Medium Risk,Silver-Medium Risk
12699.0,418,41,638.11,417,1.1424657534246576,729.02,44.27675,Silver,Low Risk,Silver-Low Risk
12700.0,8,268,4939.99,214,0.5863013698630137,2896.32,,Gold,High Risk,Gold-High Risk
12701.0,80,147,2446.41,632,1.7315068493150685,4235.98,,Platinum,High Risk,Platinum-High Risk
12702.0,20,12,219.0,19,0.052054794520547946,11.4,,Bronze,High Risk,Bronze-High Risk
12703.0,71,74,1006.53,684,1.873972602739726,1886.21,30.631655,Gold,Low Risk,Gold-Low Risk
12704.0,7,88,2340.84,169,0.46301369863013697,1083.84,,Gold,High Risk,Gold-High Risk
12705.0,15,599,11762.1,533,1.4602739726027398,17175.89,3.1341429,Platinum,Low Risk,Platinum-Low Risk
12707.0,292,33,603.42,291,0.7972602739726027,481.08,,Silver,High Risk,Silver-High Risk
12708.0,30,310,5314.1,721,1.9753424657534246,10497.17,,Platinum,High Risk,Platinum-High Risk
12709.0,15,500,31093.34,729,1.9972602739726026,62101.49,,Platinum,High Risk,Platinum-High Risk
12710.0,97,77,1149.02,200,0.547945205479452,629.6,,Silver,High Risk,Silver-High Risk
12711.0,612,60,1339.05,676,1.8520547945205479,2479.99,29.519888,Gold,Low Risk,Gold-Low Risk
12712.0,29,276,7193.66,730,2.0,14387.32,,Platinum,High Risk,Platinum-High Risk
12713.0,1,38,848.55,0,0.0,0.0,,Bronze,High Risk,Bronze-High Risk
12714.0,9,696,14093.71,735,2.0136986301369864,28380.48,1.9223189,Platinum,Low Risk,Platinum-Low Risk
12715.0,106,21,353.86,105,0.2876712328767123,101.8,62.229736,Bronze,Medium Risk,Bronze-Medium Risk
12716.0,4,69,1053.49,132,0.36164383561643837,380.99,,Silver,High Risk,Silver-High Risk
12717.0,151,71,1308.91,589,1.6136986301369862,2112.19,,Gold,High Risk,Gold-High Risk
12718.0,71,19,238.25,70,0.1917808219178082,45.69,,Bronze,High Risk,Bronze-High Risk
12719.0,5,39,644.95,64,0.17534246575342466,113.09,19.984646,Bronze,Low Risk,Bronze-Low Risk
12720.0,3,509,8260.67,506,1.3863013698630138,11451.78,,Platinum,High Risk,Platinum-High Risk
12721.0,32,239,4013.08,471,1.2904109589041095,5178.52,,Platinum,High Risk,Platinum-High Risk
12722.0,85,53,997.63,150,0.410958904109589,409.98,,Silver,High Risk,Silver-High Risk
12723.0,4,69,725.07,64,0.17534246575342466,127.14,16.848896,Bronze,Low Risk,Bronze-Low Risk
12724.0,5,129,2317.52,534,1.463013698630137,3390.56,,Gold,High Risk,Gold-High Risk
12725.0,371,130,2694.56,583,1.5972602739726027,4303.91,11.178424,Platinum,Low Risk,Platinum-Low Risk
12726.0,28,179,4014.6,623,1.7068493150684931,6852.32,,Platinum,High Risk,Platinum-High Risk
12727.0,11,203,5679.53,654,1.7917808219178082,10176.47,,Platinum,High Risk,Platinum-High Risk
12728.0,71,61,1070.17,383,1.0493150684931507,1122.95,,Gold,High Risk,Gold-High Risk
12729.0,114,26,453.01,113,0.3095890410958904,140.25,36.934113,Bronze,Low Risk,Bronze-Low Risk
12730.0,522,47,829.25,521,1.4273972602739726,1183.67,47.998997,Gold,Low Risk,Gold-Low Risk
12731.0,24,393,25775.71,647,1.7726027397260273,45690.09,1.7953309,Platinum,Low Risk,Platinum-Low Risk
12732.0,180,12,236.26000000000002,179,0.4904109589041096,115.86,,Bronze,High Risk,Bronze-High Risk
12733.0,234,157,2424.87,688,1.884931506849315,4570.71,14.31133,Platinum,Low Risk,Platinum-Low Risk
12734.0,353,19,639.65,391,1.0712328767123287,685.21,24.723755,Silver,Low Risk,Silver-Low Risk
12735.0,315,43,779.5699999999999,336,0.9205479452054794,717.63,,Silver,High Risk,Silver-High Risk
12736.0,333,4,234.0,332,0.9095890410958904,212.84,,Bronze,High Risk,Bronze-High Risk
12737.0,499,2,3710.5,498,1.3643835616438356,5062.55,86.69644,Platinum,High Risk,Platinum-High Risk
12738.0,372,22,310.7,371,1.0164383561643835,315.81,,Silver,High Risk,Silver-High Risk
12739.0,78,89,2726.73,393,1.0767123287671232,2935.9,,Gold,High Risk,Gold-High Risk
12740.0,64,27,427.6,63,0.1726027397260274,73.8,,Bronze,High Risk,Bronze-High Risk
12741.0,529,16,406.07,532,1.4575342465753425,591.86,59.464924,Silver,Medium Risk,Silver-Medium Risk
12742.0,626,67,1201.52,625,1.7123287671232876,2057.4,31.357035,Gold,Low Risk,Gold-Low Risk
12743.0,134,134,546.43,133,0.3643835616438356,199.11,25.61912,Bronze,Low Risk,Bronze-Low Risk
12744.0,52,339,25317.06,590,1.6164383561643836,40923.47,2.8254366,Platinum,Low Risk,Platinum-Low Risk
12745.0,487,23,925.41,681,1.8657534246575342,1726.59,40.59568,Gold,Low Risk,Gold-Low Risk
12746.0,541,17,254.55,540,1.4794520547945205,376.59,70.50006,Silver,Medium Risk,Silver-Medium Risk
12747.0,2,257,9276.539999999999,731,2.0027397260273974,18578.5,,Platinum,High Risk,Platinum-High Risk
12748.0,1,7230,56599.39,734,2.010958904109589,113819.05,3.302694,Platinum,Low Risk,Platinum-Low Risk
12749.0,4,338,6897.36,520,1.4246575342465753,9826.38,,Platinum,High Risk,Platinum-High Risk
12750.0,129,15,275.88,128,0.3506849315068493,96.75,,Bronze,High Risk,Bronze-High Risk
12751.0,445,62,268.27,444,1.2164383561643837,326.33,59.05858,Silver,Medium Risk,Silver-Medium Risk
12752.0,81,53,4366.78,80,0.2191780821917808,957.1,,Silver,High Risk,Silver-High Risk
12753.0,23,197,21429.39,362,0.9917808219178083,21253.26,5.5341005,Platinum,Low Risk,Platinum-Low Risk
12754.0,236,63,3010.74,308,0.8438356164383561,2540.57,27.93771,Gold,Low Risk,Gold-Low Risk
12755.0,281,64,9030.66,693,1.8986301369863015,17145.88,28.245237,Platinum,Low Risk,Platinum-Low Risk
12756.0,87,4,112.07999999999998,86,0.2356164383561644,26.41,65.79514,Bronze,Medium Risk,Bronze-Medium Risk
12757.0,16,371,7857.1,210,0.5753424657534246,4520.52,3.2232382,Platinum,Low Risk,Platinum-Low Risk
12758.0,117,313,9903.24,737,2.0191780821917806,19996.41,2.8254366,Platinum,Low Risk,Platinum-Low Risk
12759.0,52,302,5020.74,735,2.0136986301369864,10110.26,4.639065,Platinum,Low Risk,Platinum-Low Risk
12760.0,456,21,347.8,455,1.2465753424657535,433.56,69.96607,Silver,Medium Risk,Silver-Medium Risk
12761.0,458,27,782.95,464,1.2712328767123289,995.31,54.75718,Silver,Low Risk,Silver-Low Risk
12762.0,8,69,1898.52,24,0.06575342465753424,124.83,,Bronze,High Risk,Bronze-High Risk
12763.0,138,34,814.16,368,1.0082191780821919,820.85,38.919807,Silver,Low Risk,Silver-Low Risk
12764.0,317,45,1693.88,316,0.8657534246575342,1466.48,,Gold,High Risk,Gold-High Risk
12765.0,472,68,1404.58,641,1.7561643835616438,2466.67,48.611786,Gold,Low Risk,Gold-Low Risk
12766.0,4,455,10068.28,407,1.115068493150685,11226.82,,Platinum,High Risk,Platinum-High Risk
12767.0,376,43,949.82,375,1.0273972602739727,975.84,,Silver,High Risk,Silver-High Risk
12768.0,451,10,168.69000000000003,450,1.2328767123287672,207.97,65.54064,Bronze,Medium Risk,Bronze-Medium Risk
12769.0,239,32,1143.6,238,0.6520547945205479,745.69,35.85853,Silver,Low Risk,Silver-Low Risk
12770.0,211,28,3246.45,456,1.2493150684931507,4055.84,,Platinum,High Risk,Platinum-High Risk
12771.0,486,15,282.3,485,1.3287671232876712,375.11,69.40132,Silver,Medium Risk,Silver-Medium Risk
12772.0,60,55,892.47,59,0.16164383561643836,144.26,,Bronze,High Risk,Bronze-High Risk
12773.0,564,6,124.25,563,1.5424657534246575,191.65,66.42106,Bronze,Medium Risk,Bronze-Medium Risk
12774.0,536,6,98.7,535,1.4657534246575343,144.67,72.83833,Bronze,Medium Risk,Bronze-Medium Risk
12775.0,17,81,1686.12,408,1.1178082191780823,1884.76,48.070103,Gold,Low Risk,Gold-Low Risk
12776.0,668,4,55.5,667,1.8273972602739725,101.42,80.15066,Bronze,High Risk,Bronze-High Risk
12777.0,458,26,519.45,457,1.252054794520548,650.38,54.768074,Silver,Low Risk,Silver-Low Risk
12778.0,20,114,1775.68,602,1.6493150684931508,2928.66,,Gold,High Risk,Gold-High Risk
12779.0,38,277,6722.2699999999995,736,2.0164383561643837,13555.04,,Platinum,High Risk,Platinum-High Risk
12780.0,599,20,337.4,598,1.6383561643835616,552.78,68.13995,Silver,Medium Risk,Silver-Medium Risk
12781.0,64,25,826.74,284,0.7780821917808219,643.27,,Silver,High Risk,Silver-High Risk
12782.0,5,227,4618.24,518,1.4191780821917808,6554.1,,Platinum,High Risk,Platinum-High Risk
12783.0,2,84,2225.91,74,0.20273972602739726,451.28,,Silver,High Risk,Silver-High Risk
12784.0,9,131,1804.75,528,1.4465753424657535,2610.71,,Gold,High Risk,Gold-High Risk
12785.0,364,56,1100.4,730,2.0,2200.8,33.86185,Gold,Low Risk,Gold-Low Risk
12786.0,610,18,728.5,609,1.6684931506849314,1215.5,57.37465,Gold,Medium Risk,Gold-Medium Risk
12787.0,10,44,862.18,412,1.1287671232876713,973.2,45.364033,Silver,Low Risk,Silver-Low Risk
12788.0,463,26,444.9,527,1.4438356164383561,642.36,68.28086,Silver,Medium Risk,Silver-Medium Risk
12789.0,65,8,273.35,693,1.8986301369863015,518.99,74.23124,Silver,Medium Risk,Silver-Medium Risk
12790.0,192,37,591.85,409,1.1205479452054794,663.2,,Silver,High Risk,Silver-High Risk
12791.0,374,30,1056.1100000000001,623,1.7068493150684931,1802.62,46.48739,Gold,Low Risk,Gold-Low Risk
12792.0,257,47,827.01,534,1.463013698630137,1209.93,,Gold,High Risk,Gold-High Risk
12793.0,335,51,1017.33,400,1.095890410958904,1114.88,,Gold,High Risk,Gold-High Risk
12794.0,53,45,860.41,98,0.2684931506849315,231.01,35.429,Bronze,Low Risk,Bronze-Low Risk
12795.0,19,14,430.48,18,0.049315068493150684,21.23,64.29739,Bronze,Medium Risk,Bronze-Medium Risk
12796.0,628,7,381.0,627,1.7178082191780821,654.48,67.29264,Silver,Medium Risk,Silver-Medium Risk
12797.0,366,43,806.11,423,1.158904109589041,934.2,42.397816,Silver,Low Risk,Silver-Low Risk
12798.0,10,33,8510.93,421,1.1534246575342466,9816.72,,Platinum,High Risk,Platinum-High Risk
12799.0,529,15,219.35,528,1.4465753424657535,317.31,68.36211,Silver,Medium Risk,Silver-Medium Risk
12800.0,470,34,584.25,676,1.8520547945205479,1082.06,52.550274,Gold,Low Risk,Gold-Low Risk
12801.0,501,50,1071.82,500,1.36986301369863,1468.25,51.85816,Gold,Low Risk,Gold-Low Risk
12802.0,187,138,2416.42,563,1.5424657534246575,3727.25,,Platinum,High Risk,Platinum-High Risk
12803.0,393,55,1092.81,392,1.073972602739726,1173.65,52.321518,Gold,Low Risk,Gold-Low Risk
12804.0,466,67,327.02,499,1.367123287671233,447.08,66.12896,Silver,Medium Risk,Silver-Medium Risk
12805.0,382,58,1434.95,674,1.8465753424657534,2649.74,51.001392,Gold,Low Risk,Gold-Low Risk
12806.0,435,67,2878.96,588,1.610958904109589,4637.89,45.19059,Platinum,Low Risk,Platinum-Low Risk
12807.0,383,16,330.35,382,1.0465753424657533,345.74,65.99329,Silver,Medium Risk,Silver-Medium Risk
12808.0,37,54,906.1,462,1.2657534246575342,1146.9,,Gold,High Risk,Gold-High Risk
12809.0,178,81,1755.94,646,1.7698630136986302,3107.77,,Gold,High Risk,Gold-High Risk
12810.0,535,32,534.99,676,1.8520547945205479,990.83,50.90878,Silver,Low Risk,Silver-Low Risk
12811.0,261,56,1033.9,427,1.16986301369863,1209.52,,Gold,High Risk,Gold-High Risk
12812.0,45,15,229.64000000000001,44,0.12054794520547946,27.68,,Bronze,High Risk,Bronze-High Risk
12813.0,502,45,1687.8,692,1.895890410958904,3199.88,48.69124,Gold,Low Risk,Gold-Low Risk
12814.0,102,2,125.92,101,0.27671232876712326,34.84,,Bronze,High Risk,Bronze-High Risk
12815.0,148,47,1063.46,197,0.5397260273972603,573.98,34.133076,Silver,Low Risk,Silver-Low Risk
12816.0,96,29,572.2,175,0.4794520547945205,274.34,57.982956,Bronze,Medium Risk,Bronze-Medium Risk
12817.0,281,25,690.98,434,1.189041095890411,821.6,,Silver,High Risk,Silver-High Risk
12818.0,262,14,1542.08,261,0.7150684931506849,1102.69,38.408497,Gold,Low Risk,Gold-Low Risk
12819.0,458,19,540.52,457,1.252054794520548,676.76,57.21481,Silver,Medium Risk,Silver-Medium Risk
12820.0,3,160,2689.52,733,2.0082191780821916,5401.15,,Platinum,High Risk,Platinum-High Risk
12821.0,214,13,220.8,610,1.6712328767123288,369.01,63.784622,Silver,Medium Risk,Silver-Medium Risk
12822.0,71,46,948.88,86,0.2356164383561644,223.57,,Bronze,High Risk,Bronze-High Risk
12823.0,75,18,6501.5,678,1.8575342465753424,12076.76,35.946785,Platinum,Low Risk,Platinum-Low Risk
12824.0,60,25,397.12,59,0.16164383561643836,64.19,,Bronze,High Risk,Bronze-High Risk
12825.0,521,24,518.63,641,1.7561643835616438,910.8,62.64909,Silver,Medium Risk,Silver-Medium Risk
12826.0,3,166,2955.75,721,1.9753424657534246,5838.62,,Platinum,High Risk,Platinum-High Risk
12827.0,6,25,430.15000000000003,43,0.1178082191780822,50.68,,Bronze,High Risk,Bronze-High Risk
12828.0,3,56,1018.71,129,0.35342465753424657,360.04,,Silver,High Risk,Silver-High Risk
12829.0,337,19,385.3,549,1.5041095890410958,579.53,59.215755,Silver,Medium Risk,Silver-Medium Risk
12830.0,38,38,6814.64,171,0.4684931506849315,3192.61,34.00766,Gold,Low Risk,Gold-Low Risk
12831.0,262,22,451.11,462,1.2657534246575342,570.99,,Silver,High Risk,Silver-High Risk
12832.0,32,27,383.03,97,0.26575342465753427,101.79,,Bronze,High Risk,Bronze-High Risk
12833.0,145,24,417.38,144,0.39452054794520547,164.66,63.765152,Bronze,Medium Risk,Bronze-Medium Risk
